,x,y
127,36.99399399399399,95.09680711814973
128,37.28528528528528,95.8999001765387
129,37.57657657657658,96.2847644966075
130,37.867867867867865,97.938726163543
131,38.15915915915916,98.03940049167137
132,38.45045045045045,99.17069758862002
133,38.74174174174174,100.2941521557882
134,39.03303303303303,100.51387247615273
135,39.32432432432432,101.30953369928798
136,39.61561561561561,102.62889671740939
137,39.906906906906904,103.09992990567451
138,40.1981981981982,103.90031049754816
139,40.489489489489486,104.68124093708418
140,40.78078078078078,105.20053098689644
141,41.07207207207207,106.25270783595926
142,41.36336336336336,107.27761202887696
143,41.65465465465465,107.33506238273988
144,41.945945945945944,108.53482841710819
145,42.23723723723724,109.2494369230187
146,42.528528528528525,110.26723882711653
147,42.81981981981982,110.81823623391382
148,43.11111111111111,111.2745574570151
149,43.4024024024024,112.23948955072237
150,43.69369369369369,112.69057405991485
151,43.98498498498498,113.385842073122
152,44.27627627627628,115.01438456454405
153,44.567567567567565,115.86226583636007
154,44.85885885885886,115.85483995436832
155,45.15015015015015,116.97105960408027
156,45.44144144144144,118.19903627137566
157,45.73273273273273,118.09556809172258
158,46.02402402402402,119.33846015616612
159,46.31531531531531,120.36697170946346
160,46.606606606606604,120.74305057220727
161,46.8978978978979,122.01989629668978
162,47.189189189189186,122.54064369776219
163,47.48048048048048,123.55450746585932
164,47.77177177177177,123.81000984720191
165,48.06306306306306,125.14130787722378
166,48.35435435435435,125.37622853315277
167,48.645645645645644,126.10440121316446
168,48.93693693693693,126.67413140477912
169,49.228228228228225,127.41237467848327
170,49.51951951951952,128.38014971096268
171,49.81081081081081,129.85152727693742
172,50.1021021021021,129.73230937856903
173,50.39339339339339,130.95743058250704
174,50.68468468468468,132.07024596492982
175,50.97597597597597,132.83175595548573
176,51.267267267267265,132.89831314523832
177,51.55855855855856,133.69694219720873
178,51.849849849849846,135.27552547285038
179,52.14114114114114,135.6981907357049
180,52.43243243243243,136.90146016004945
181,52.72372372372372,137.64063296458568
182,53.01501501501501,137.89715627069756
183,53.306306306306304,138.2664876051734
184,53.5975975975976,139.98544060679004
185,53.888888888888886,140.2226832560854
186,54.18018018018018,141.02350632545273
187,54.47147147147147,141.63253352423072
188,54.76276276276276,142.39685323247153
189,55.05405405405405,143.18172989551496
190,55.34534534534534,143.7796933268611
191,55.63663663663663,145.3783068932856
192,55.927927927927925,145.2724428288703
193,56.21921921921922,146.77727982722672
194,56.51051051051051,147.7898380519064
195,56.8018018018018,148.21084762169255
196,57.09309309309309,149.12244469156127
197,57.38438438438438,149.64128363238302
198,57.67567567567567,150.65083945172833
199,57.966966966966964,150.8335896762763
200,58.25825825825825,151.98706598843648
201,58.549549549549546,152.6898499824327
202,58.84084084084084,153.032044828727
203,59.13213213213213,153.82753969226664
204,59.42342342342342,155.5434699649764
205,59.71471471471471,155.6998729582595
206,60.006006006006004,156.8304963785762
207,60.29729729729729,157.71389113882645
208,60.588588588588586,158.4853220528837
209,60.87987987987988,159.35511165771965
210,61.17117117117117,160.2337788991846
211,61.46246246246246,160.81870337860647
212,61.75375375375375,161.7087668687443
213,62.04504504504504,162.16996838632036
214,62.33633633633633,163.21999900247158
215,62.627627627627625,163.74820173883026
216,62.91891891891892,164.2082389743552
217,63.21021021021021,164.82907288543697
218,63.5015015015015,165.68881348571244
219,63.79279279279279,166.537697571948
220,64.08408408408408,167.54510965401374
221,64.37537537537537,167.8770764484483
222,64.66666666666666,168.80790519423397
223,64.95795795795796,170.08521359111435
224,65.24924924924925,171.07324377565587
225,65.54054054054053,171.3257927227784
226,65.83183183183183,172.60118384646498
227,66.12312312312312,173.31251549304997
228,66.41441441441441,173.89014622526625
229,66.7057057057057,174.94247984918874
230,66.996996996997,175.7124309110115
231,67.28828828828829,175.64944194596185
232,67.57957957957957,177.34503361476058
233,67.87087087087087,177.3006857982977
234,68.16216216216216,178.55718479076367
235,68.45345345345345,178.908904771294
236,68.74474474474474,179.49596462151052
237,69.03603603603604,180.74498619571793
238,69.32732732732732,181.163700212496
239,69.61861861861861,182.0346903481304
240,69.90990990990991,183.41057380525473
241,70.2012012012012,183.7850806005537
242,70.49249249249249,184.59669310129078
243,70.78378378378378,185.83764053175918
244,71.07507507507508,186.24902237051708
245,71.36636636636636,187.0892561905147
246,71.65765765765765,187.86491239328427
247,71.94894894894894,188.69598904306278
248,72.24024024024024,188.995737535153
249,72.53153153153153,190.28671436288587
250,72.82282282282281,191.18967930434513
251,73.11411411411412,191.7664031990462
252,73.4054054054054,192.5883745040351
253,73.69669669669669,193.0581274058673
254,73.98798798798798,194.03382488582218
255,74.27927927927928,194.32325016079992
256,74.57057057057057,195.45680986896858
257,74.86186186186185,196.05108486477056
258,75.15315315315316,197.40821178866162
259,75.44444444444444,197.7972212900977
260,75.73573573573573,198.69678883246783
261,76.02702702702702,199.10287625505626
262,76.31831831831832,199.86953718395378
263,76.6096096096096,201.17594297636094
264,76.9009009009009,201.68595560374496
265,77.1921921921922,202.9974485267387
266,77.48348348348348,203.2368117197048
267,77.77477477477477,204.0478720923512
268,78.06606606606606,204.92485671782126
269,78.35735735735736,205.8944778255049
270,78.64864864864865,206.49284384231834
271,78.93993993993993,206.77839487690918
272,79.23123123123122,208.20814030781185
273,79.52252252252252,208.54054046237064
274,79.81381381381381,209.46139393814093
275,80.1051051051051,209.957337218982
276,80.3963963963964,211.12121759104835
277,80.68768768768768,211.39204305549464
278,80.97897897897897,212.76567621453825
279,81.27027027027026,213.23450866508585
280,81.56156156156156,213.79127061262406
281,81.85285285285285,215.04890154118985
282,82.14414414414414,216.0662337445605
283,82.43543543543544,216.49373187558987
284,82.72672672672672,217.4664011188855
285,83.01801801801801,218.56646085668373
286,83.3093093093093,218.58997524159784
287,83.6006006006006,220.0677172843512
288,83.89189189189189,220.23275301805597
289,84.18318318318317,221.0625889944031
290,84.47447447447448,222.31456186650004
291,84.76576576576576,222.41535789111273
292,85.05705705705705,223.63563461479293
293,85.34834834834834,224.3641555718312
294,85.63963963963964,225.11166677962598
295,85.93093093093093,225.4701876565065
296,86.22222222222221,226.30030284470322
297,86.51351351351352,226.9307279712861
298,86.8048048048048,228.64014098859573
299,87.09609609609609,229.10566151194882
300,87.38738738738738,229.32116796368965
301,87.67867867867868,230.35460228260837
302,87.96996996996997,231.35000160353843
303,88.26126126126125,231.88041022482832
304,88.55255255255256,232.8959640053175
305,88.84384384384384,233.78015044214658
306,89.13513513513513,234.53047096335652
307,89.42642642642642,235.35535737351637
308,89.71771771771772,236.24770161279275
309,90.009009009009,237.09794759395254
310,90.3003003003003,237.59465206929565
311,90.59159159159158,238.665814379538
312,90.88288288288288,238.7892123599484
313,91.17417417417417,240.22424005465592
314,91.46546546546546,240.5762699892641
315,91.75675675675676,241.66741199074244
316,92.04804804804805,241.8549736974396
317,92.33933933933933,242.49804721396802
318,92.63063063063062,243.85625899512723
319,92.92192192192192,244.8459861124955
320,93.21321321321321,245.41872341372198
321,93.5045045045045,246.5153237093507
322,93.7957957957958,247.11831632691477
323,94.08708708708708,247.6794358612977
324,94.37837837837837,248.46071424823683
325,94.66966966966966,249.4358542784417
326,94.96096096096096,250.42883798764237
327,95.25225225225225,251.10501253178504
328,95.54354354354354,251.911936994865
329,95.83483483483484,252.68653898086095
330,96.12612612612612,253.1178315286142
331,96.41741741741741,253.7665804983833
332,96.7087087087087,254.62272863088066
333,97.0,255.72243722903997
334,97.29129129129129,255.83040946268991
335,97.58258258258257,257.0059253273512
336,97.87387387387386,257.91482978060657
337,98.16516516516516,258.64244459284305
338,98.45645645645645,259.2174511126524
339,98.74774774774774,259.88882424916267
340,99.03903903903904,260.7226502860648
341,99.33033033033033,261.37768094738277
342,99.62162162162161,261.94066840439683
343,99.9129129129129,263.5595305482554
344,100.2042042042042,264.41203064098863
345,100.49549549549549,264.59276280027825
346,100.78678678678678,265.9902318403802
347,101.07807807807808,266.6795074095692
348,101.36936936936937,267.2846310090802
349,101.66066066066065,267.45085829664043
350,101.95195195195194,269.0054728990489
351,102.24324324324324,269.13885133356666
352,102.53453453453453,270.1322764713664
353,102.82582582582582,270.6034057920982
354,103.11711711711712,271.77763805424644
355,103.4084084084084,272.15131320325605
356,103.69969969969969,273.3975940739763
357,103.99099099099098,274.4711230845295
358,104.28228228228228,274.8910503427193
359,104.57357357357357,275.9367976965798
360,104.86486486486486,276.49461739082045
361,105.15615615615616,277.53343163528206
362,105.44744744744744,277.8664831600226
363,105.73873873873873,278.5958607683206
364,106.03003003003002,279.8023183445241
365,106.32132132132132,280.79428203456285
366,106.61261261261261,281.5173814326478
367,106.9039039039039,281.70024162847983
368,107.1951951951952,282.9170329143239
369,107.48648648648648,283.6987452132214
370,107.77777777777777,283.7997269622643
371,108.06906906906906,284.63594023674494
372,108.36036036036036,285.4440574403961
373,108.65165165165165,286.4985038585176
374,108.94294294294293,287.3304580584392
375,109.23423423423422,287.90653940871556
376,109.52552552552552,288.528662437728
377,109.81681681681681,289.9567670526502
378,110.1081081081081,290.2835725481712
379,110.3993993993994,291.39352077420017
380,110.69069069069069,291.6830899499542
381,110.98198198198197,292.5625726016124
382,111.27327327327326,293.0837574657543
383,111.56456456456456,294.24486680471887
384,111.85585585585585,295.3478143769224
385,112.14714714714714,295.39930525914207
386,112.43843843843844,296.9110399194226
387,112.72972972972973,297.62082659089367
388,113.02102102102101,298.29621601967773
389,113.3123123123123,298.505377492393
390,113.6036036036036,299.5147270328315
391,113.89489489489489,300.5451318620275
392,114.18618618618618,300.8935690943819
393,114.47747747747748,302.4627240349448
394,114.76876876876877,302.3802099066761
395,115.06006006006005,303.54854979513914
396,115.35135135135134,304.00344310078833
397,115.64264264264264,305.68198531964066
398,115.93393393393393,305.5242370901883
399,116.22522522522522,306.9728015956871
400,116.5165165165165,307.60219183856407
401,116.8078078078078,308.577345205071
402,117.09909909909909,309.52522739314605
403,117.39039039039038,309.8846657357164
404,117.68168168168168,310.7077686012274
405,117.97297297297297,311.63049144387287
406,118.26426426426426,312.370234897066
407,118.55555555555554,313.1422631147522
408,118.84684684684684,313.6555894776673
409,119.13813813813813,314.18722823421973
410,119.42942942942942,315.0489298626465
411,119.72072072072072,315.9805903470788
412,120.01201201201201,317.2552644943844
413,120.3033033033033,317.7911731138438
414,120.59459459459458,318.0396428807559
415,120.88588588588588,318.7063460680497
416,121.17717717717717,319.8331200854893
417,121.46846846846846,320.2511707410213
418,121.75975975975976,321.5854203981747
419,122.05105105105105,322.23185557146263
420,122.34234234234233,323.50446544537147
421,122.63363363363362,323.97046688593423
422,122.92492492492492,325.11347860608316
423,123.21621621621621,325.2019748939519
424,123.5075075075075,325.9101815750481
425,123.7987987987988,327.2160396377145
426,124.09009009009009,327.4739329935325
427,124.38138138138137,328.17633580725976
428,124.67267267267266,328.86458182380255
429,124.96396396396396,329.8171082390104
430,125.25525525525525,330.9472081274876
431,125.54654654654654,331.5073544804637
432,125.83783783783784,332.2880797780262
433,126.12912912912913,333.20746850769007
434,126.42042042042041,334.296153624565
435,126.7117117117117,335.03456136751987
436,127.003003003003,335.199956707867
437,127.29429429429429,336.15058988569245
438,127.58558558558558,337.540886463088
439,127.87687687687686,337.41911989837536
440,128.16816816816817,339.0681864292339
441,128.45945945945945,339.76682154222027
442,128.75075075075074,339.9284458449354
443,129.04204204204203,341.222166031275
444,129.33333333333331,341.48809214828213
445,129.62462462462463,342.9584507357834
446,129.91591591591592,343.13480083386145
447,130.2072072072072,344.37653181858894
448,130.4984984984985,344.4254399992447
449,130.78978978978978,345.80003517552154
450,131.08108108108107,346.39825312812593
451,131.37237237237235,347.21117059250014
452,131.66366366366367,348.13347574040716
453,131.95495495495496,348.39818801698505
454,132.24624624624624,349.45910959557887
455,132.53753753753753,349.9250790514475
456,132.82882882882882,350.5953321481285
457,133.1201201201201,351.6200691369117
458,133.4114114114114,352.55233983242476
459,133.7027027027027,353.01677953961064
460,133.993993993994,354.40992416173657
461,134.28528528528528,354.7983114554124
462,134.57657657657657,356.1731371113419
463,134.86786786786786,356.68834459830833
464,135.15915915915915,357.13993969883336
465,135.45045045045043,358.5644885249384
466,135.74174174174175,358.92288685699816
467,136.03303303303304,359.801857327067
468,136.32432432432432,360.506426191574
469,136.6156156156156,361.6180739563206
470,136.9069069069069,361.62566795925534
471,137.19819819819818,362.56850869359624
472,137.48948948948947,363.071822266921
473,137.7807807807808,364.7280827820161
474,138.07207207207207,365.0854454382918
475,138.36336336336336,365.61491591723575
476,138.65465465465465,367.0743314797434
477,138.94594594594594,367.44967751561927
478,139.23723723723722,368.06305238468195
479,139.5285285285285,369.162494136598
480,139.81981981981983,369.6818938055056
481,140.11111111111111,370.7436337080851
482,140.4024024024024,370.84402435440217
483,140.6936936936937,371.82356501361323
484,140.98498498498498,373.2347354089242
485,141.27627627627626,373.2280794048157
486,141.56756756756755,374.6883057366705
487,141.85885885885884,375.5895327769613
488,142.15015015015015,375.593588900296
489,142.44144144144144,376.32754680376155
490,142.73273273273273,377.83536207841524
491,143.02402402402402,378.58858773095454
492,143.3153153153153,379.2592618079509
493,143.6066066066066,379.92676021064074
494,143.89789789789788,380.3812140722038
495,144.1891891891892,381.4719367193048
496,144.48048048048048,382.4166341209291
497,144.77177177177177,383.15047368065626
498,145.06306306306305,384.20484737777446
499,145.35435435435434,384.37259519422423
500,145.64564564564563,385.39322614798624
501,145.93693693693692,385.6772087558196
502,146.22822822822823,386.77141364531514
503,146.51951951951952,387.95827970223263
504,146.8108108108108,388.4170987952887
505,147.1021021021021,389.681422470891
506,147.39339339339338,389.9142288127958
507,147.68468468468467,390.41456287778806
508,147.97597597597596,391.5075175340301
509,148.26726726726727,392.6363805524162
510,148.55855855855856,392.7438841349899
511,148.84984984984985,394.35045825595785
512,149.14114114114113,394.1980225887055
513,149.43243243243242,395.46670034644677
514,149.7237237237237,396.09405030598833
515,150.015015015015,397.1653738484747
516,150.3063063063063,397.9115488141431
517,150.5975975975976,398.5500034563264
518,150.88888888888889,399.7354941638661
519,151.18018018018017,400.0014285649464
520,151.47147147147146,401.29911653069934
521,151.76276276276275,401.4627613250614
522,152.05405405405403,402.14086708824317
523,152.34534534534535,402.9177527169114
524,152.63663663663664,404.30767194450374
525,152.92792792792793,405.05072963506865
526,153.2192192192192,405.8271824096823
527,153.5105105105105,405.9009748064058
528,153.8018018018018,406.98010317534846
529,154.09309309309307,407.3630129065785
530,154.3843843843844,408.42628104404577
531,154.67567567567568,409.155962928522
532,154.96696696696696,410.0905446659075
533,155.25825825825825,410.6657488334042
534,155.54954954954954,411.7743130969729
535,155.84084084084083,412.08465044688336
536,156.1321321321321,412.981740915484
537,156.42342342342343,413.6678696039423
538,156.71471471471472,414.675279951905
539,157.006006006006,415.6593205509056
540,157.2972972972973,415.948323073861
541,157.58858858858858,416.8617176570799
542,157.87987987987987,417.76475248098563
543,158.17117117117115,418.25782296031304
544,158.46246246246244,419.3519754999447
545,158.75375375375376,419.98890714305804
546,159.04504504504504,421.1609697102722
547,159.33633633633633,422.1199252538018
548,159.62762762762762,422.64208791084076
549,159.9189189189189,423.83904815880874
550,160.2102102102102,423.9570483745737
551,160.50150150150148,424.7526316869326
552,160.7927927927928,426.0636291242843
553,161.08408408408408,426.6563305070704
554,161.37537537537537,426.8642093796367
555,161.66666666666666,428.06308614305846
556,161.95795795795794,429.04058400090247
557,162.24924924924923,429.87329200693915
558,162.54054054054052,430.21733752801265
559,162.83183183183183,430.83569137007623
560,163.12312312312312,431.77038311815807
561,163.4144144144144,433.1032684373753
562,163.7057057057057,433.75586396086993
563,163.99699699699698,434.63544178771014
564,164.28828828828827,435.5282065539275
565,164.57957957957956,436.15594643829667
566,164.87087087087087,436.21386125936954
567,165.16216216216216,437.25592942598774
568,165.45345345345345,437.90225908365267
569,165.74474474474474,438.67708691456284
570,166.03603603603602,439.37476126036506
571,166.3273273273273,440.83858055909104
572,166.6186186186186,441.0877238947814
573,166.9099099099099,442.0378606317535
574,167.2012012012012,443.1746119360241
575,167.4924924924925,443.31252621402695
576,167.78378378378378,443.98206073965116
577,168.07507507507506,445.23520979963337
578,168.36636636636635,445.9250881774437
579,168.65765765765764,446.682454223029
580,168.94894894894895,447.7945486718158
581,169.24024024024024,448.6326483887027
582,169.53153153153153,448.7884167320899
583,169.82282282282281,449.7395689600176
584,170.1141141141141,450.4487258965014
585,170.4054054054054,451.79275921152447
586,170.69669669669668,451.73566282504515
587,170.987987987988,452.97066927447383
588,171.27927927927928,453.4894946873453
589,171.57057057057057,454.03326147442294
590,171.86186186186185,455.59521234339775
591,172.15315315315314,455.7909805301723
592,172.44444444444443,457.2164776144575
593,172.73573573573572,457.90594198231264
594,173.02702702702703,458.5443415640669
595,173.31831831831832,458.71193870135005
596,173.6096096096096,459.75609880433126
597,173.9009009009009,460.638919064954
598,174.19219219219218,461.1016947816
599,174.48348348348347,462.5156242024796
600,174.77477477477476,462.8103409517568
601,175.06606606606607,463.63024149391856
602,175.35735735735736,464.7874644118722
603,175.64864864864865,465.83667065727167
604,175.93993993993993,466.456587564699
605,176.23123123123122,467.0785937720303
606,176.5225225225225,467.9787279568666
607,176.8138138138138,468.29811537816005
608,177.1051051051051,468.84184272318817
609,177.3963963963964,469.83344405322885
610,177.68768768768768,470.6015006403805
611,177.97897897897897,471.7549480078076
612,178.27027027027026,472.6882064192341
613,178.56156156156155,473.29769959692766
614,178.85285285285283,473.50948362359327
615,179.14414414414412,474.4432130105676
616,179.43543543543544,475.428767216337
617,179.72672672672672,476.0171452723995
618,180.018018018018,477.18635449949755
619,180.3093093093093,477.42989731736037
620,180.6006006006006,479.01316801072755
621,180.89189189189187,479.52397958455566
622,181.18318318318316,480.54282649409066
623,181.47447447447448,481.44576144032646
624,181.76576576576576,481.704049192235
625,182.05705705705705,482.4724298041836
626,182.34834834834834,483.14711537848865
627,182.63963963963963,483.6999538672209
628,182.9309309309309,485.2926194793974
629,183.2222222222222,486.07998802632756
630,183.51351351351352,486.7500720173333
631,183.8048048048048,486.72843914781885
632,184.0960960960961,487.8387235524868
633,184.38738738738738,489.0356300047533
634,184.67867867867866,489.04788432356605
635,184.96996996996995,490.66559287470494
636,185.26126126126124,490.84575382159755
637,185.55255255255256,492.1044141891974
638,185.84384384384384,492.9619672400113
639,186.13513513513513,493.22478731839857
640,186.42642642642642,493.90161635334624
641,186.7177177177177,495.3824448250672
642,187.009009009009,495.2538867477596
643,187.30030030030028,496.6316271981492
644,187.5915915915916,497.2803395766276
645,187.88288288288288,497.7738502455833
646,188.17417417417417,498.7181600678183
647,188.46546546546546,499.7119942605235
648,188.75675675675674,499.97216366615316
649,189.04804804804803,500.7568006470478
650,189.33933933933932,501.67818577998884
651,189.63063063063063,502.8658136111433
652,189.92192192192192,503.64383791654564
653,190.2132132132132,504.51584855577164
654,190.5045045045045,504.61675728370824
655,190.79579579579578,505.77622595271237
656,191.08708708708707,506.83981940616013
657,191.37837837837836,507.29943210110565
658,191.66966966966967,507.76215306719934
659,191.96096096096096,509.2978828588765
660,192.25225225225225,509.88607513361455
661,192.54354354354354,510.78288207187614
662,192.83483483483482,510.8739181654529
663,193.1261261261261,512.0058384463067
664,193.4174174174174,512.5458232666276
665,193.7087087087087,514.0614157774027
666,194.0,514.4816232814812
667,194.2912912912913,514.7412156703026
668,194.58258258258257,516.0556092878912
669,194.87387387387386,516.4455565836698
670,195.16516516516515,517.0487367866851
671,195.45645645645644,518.5863941259311
672,195.74774774774772,519.2256728749616
673,196.03903903903904,519.4292392824021
674,196.33033033033033,520.4378740634862
675,196.6216216216216,521.6847278320357
676,196.9129129129129,522.2296693566428
677,197.2042042042042,522.570700058363
678,197.49549549549548,524.1998363403707
679,197.78678678678676,524.7101522473415
680,198.07807807807808,525.5531853978617
681,198.36936936936937,525.719743883384
682,198.66066066066065,526.6676541433117
683,198.95195195195194,527.615388189224
684,199.24324324324323,528.6658726705418
685,199.53453453453452,529.3315253442527
686,199.8258258258258,529.5285998894697
687,200.11711711711712,530.407496864978
688,200.4084084084084,531.3245272956483
689,200.6996996996997,532.2122068341572
690,200.99099099099098,533.0060906541289
691,201.28228228228227,533.8599333897848
692,201.57357357357355,534.1416852744094
693,201.86486486486484,535.5226150305298
694,202.15615615615616,536.0368696362882
695,202.44744744744744,537.3898095002636
696,202.73873873873873,537.3535928180567
697,203.03003003003002,538.6158858444683
698,203.3213213213213,539.2710413446864
699,203.6126126126126,540.088327134815
700,203.90390390390388,540.455703183684
701,204.1951951951952,541.4030258102852
702,204.48648648648648,542.0548709948876
703,204.77777777777777,543.6026848049229
704,205.06906906906906,544.0957089930663
705,205.36036036036035,544.4007115786302
706,205.65165165165163,545.9808533827561
707,205.94294294294292,546.2247260471909
708,206.23423423423424,547.1978826152299
709,206.52552552552552,548.218757172401
710,206.8168168168168,548.7119061904119
711,207.1081081081081,549.7550627145952
712,207.39939939939939,549.807468657865
713,207.69069069069067,550.8562050969931
714,207.98198198198196,551.2768296215637
715,208.27327327327328,552.7359393143493
716,208.56456456456456,553.153914429347
717,208.85585585585585,554.2693566151679
718,209.14714714714714,554.4825175182027
719,209.43843843843842,556.0656909153296
720,209.7297297297297,556.1038279581076
721,210.021021021021,557.1632623313648
722,210.31231231231232,558.071978426735
723,210.6036036036036,558.5741178641092
724,210.8948948948949,559.5517921303333
725,211.18618618618618,560.7514996445822
726,211.47747747747746,560.7295497134315
727,211.76876876876875,562.2741537455042
728,212.06006006006004,562.2410842535227
729,212.35135135135135,563.2450861433804
730,212.64264264264264,563.8385044002173
731,212.93393393393393,565.1909443334555
732,213.22522522522522,565.6353006422221
733,213.5165165165165,566.5992242019895
734,213.8078078078078,567.6646389215339
735,214.09909909909908,567.9660612726184
736,214.3903903903904,569.341190963903
737,214.68168168168168,569.5692873144155
738,214.97297297297297,569.9481411022506
739,215.26426426426426,571.479790301012
740,215.55555555555554,571.9141120130929
741,215.84684684684683,572.5849683247914
742,216.13813813813812,573.689543268647
743,216.4294294294294,574.291897828601
744,216.72072072072072,575.310004381742
745,217.012012012012,575.3783953289619
746,217.3033033033033,577.1178451960604
747,217.59459459459458,577.1055947848719
748,217.88588588588587,578.5636165716537
749,218.17717717717716,579.1728543581181
750,218.46846846846844,579.7216071209425
751,218.75975975975976,580.7710551649839
752,219.05105105105105,581.7320650630899
753,219.34234234234233,582.5341210113027
754,219.63363363363362,582.5269937139448
755,219.9249249249249,583.9636829279484
756,220.2162162162162,584.8888583145676
757,220.50750750750748,584.7133312321116
758,220.7987987987988,585.5216657492853
759,221.0900900900901,586.2484067444148
760,221.38138138138137,587.2383896338603
761,221.67267267267266,588.7406612070058
762,221.96396396396395,588.7333645233401
763,222.25525525525524,589.3517800760625
764,222.54654654654652,590.5812812492802
765,222.83783783783784,591.1779769270399
766,223.12912912912913,592.5844705787979
767,223.4204204204204,593.3291764301823
768,223.7117117117117,594.0619646337532
769,224.003003003003,594.046122441844
770,224.29429429429428,595.0465583748969
771,224.58558558558556,596.0727757222545
772,224.87687687687688,596.8140404623897
773,225.16816816816817,597.8546231116322
774,225.45945945945945,598.4893998834054
775,225.75075075075074,598.862843569028
776,226.04204204204203,599.6557953453381
777,226.33333333333331,600.2855233076832
778,226.6246246246246,601.85982249049
779,226.91591591591592,602.379596241217
